KT,네트워크기술,KT의 장점과 그렇게 말할 수 있는 근거를 대보세요. 또한 그러한 KT의 장점을 잘 살릴 수 있는 방안에 대해서 말해보세요.
KT,Biz영업,다수의 신입사원들이 1년 안에 퇴사하는 이유가 뭐라고 생각하나
KT,Biz영업,대리점을 직접 돌아본 적이 있는가?KT 매장에  간 경험이 있는가?
KT,Biz영업,만약에 신규 매장에 갔을 때 어떻게 하겠는가?
KT,Biz영업,고객이 부당한 요구를 한다면 어떻게 할 것인가?
KT,웹기획/PM,IT컨설팅에 대해서 알고 있는 것은?
KT,기획/전략/경영,케이티의 신기술에 대해 아는 것이 있습니까?
KT,기획/전략/경영,KT의 세계 진출 전략은 어때야 하는가?
KT,기획/전략/경영,하급자 또는 하청업체와 협업한 경험에 대해 말해보세요
KT,기획/전략/경영,획기적인 KT 홍보 방안에 대해 말해보세요.
KT,기획/전략/경영,수평적 관계에서 협업한 경험을 말해보세요
KT,유통채널관리,프로모션 장소 협의는 어떻게 할 것인가?
KT,유통채널관리,본인이 특히 유통채널 관리에 적합하다고 생각한 이유가 무엇인가요?
KT,유통채널관리,프로모션 기획안에 예산 부문에 있어서 어떻게 자금 조달을 할 것인가?
KT,유통채널관리,KT가 앞으로 어떤 미래사업에 투자해야 할지 말해보세요.
KT,IT/SW솔루션개발,빅데이터에 관해 설명해봐라.
KT,IT/SW솔루션개발,황금주파수가 무엇인가?
KT,IT/SW솔루션개발,가장 자신있는 언어는 무엇인가?
KT,IT/SW솔루션개발,전공이 KT에 어떤 기여를 할 수 있는지 설명하시오.
KT,IT/SW솔루션개발,주파수 경매에 대해 아는 대로 얘기해봐라.
KT,IT/SW솔루션개발,케이티에 대해 구글링해서 나오는 것을 제외하고 알고있는 것은?
KT,IT/SW솔루션개발,KT의 해외 확장 가능성에 대해 말해보시오.
KT,IT/SW솔루션개발,"지원자가 소프트웨어 개발을 좋아하는 것 같은데, KT는 개발과는 거리가 좀 있는 편입니다. 알고 있나요?"
카카오,빅데이터/AI(인공지능),진행했던 프로젝트에 대해 소개해 보세요.
카카오,빅데이터/AI(인공지능),"딥러닝 관련 질문(relu가 무엇인가 왜 쓰는가, local minimum이 해결방법)"
카카오,빅데이터/AI(인공지능),"computer science 질문(정렬 알고리즘, 멀티 스레드 멀티 프로세스 차이)"
카카오,고객상담/인바운드,과거에 국토대장정에서는 어떤역할을 하였나?
카카오,고객상담/인바운드,카카오의 장단점은 뭐라고 생각하는가?
카카오,기획/전략/경영,요즘 가장 관심있고 기발하다고 생각하는 모바일 서비스는 어떤 것인가?
카카오,기획/전략/경영,개인적으로 생각하는 좋은 앱 서비스는?
카카오,기획/전략/경영,마케팅을 정의내리자면?
카카오,기획/전략/경영,현재 카카오 서비스의 부족한 부분에 관해 설명해 주세요.
카카오,기획/전략/경영,소셜 콘텐츠를 효과적으로 홍보하기 위해서는 어떻게 해야 하나요?
카카오,기획/전략/경영,"구글의 한 임원이 말하길, “회사 복도에 놓인 휴지를 줍는 사람”이 구글의 인재상이라고 합니다. 이 말을 듣고 느낀 점을 자유롭게 1분 정도로 이야기해 주세요."
카카오,기획/전략/경영,전 직장에서 성취한 일을 영어로 설명해 주세요.
카카오,기획/전략/경영,해외 사업 진출시 카카오에서는 어떤 시장 전략을 세워야 하나요?
카카오,기획/전략/경영,"카카오택시, 카카오게임샵 등 현재 진행 중인 서비스의 마케팅 활동을 어떻게 생각하시나요?"
카카오,인사/노무/교육,카카오에서 하고 싶은 일은 무엇인가?
카카오,인사/노무/교육,"본인이 카카오에 입사한다면, 팀에 기여할 수 있는 점은 무엇이라고 생각하나요?"
카카오,리서치/통계/설문,같이 일한 팀원이 지원자를 어떻게 생각할 것 같은가?
카카오,리서치/통계/설문,관련 업무는 해보았는가?
카카오,리서치/통계/설문,서비스 관련 경험이 있는가? 해당 서비스 관련 경험에 대해 어땠는지 이야기해보시오.
카카오,리서치/통계/설문,지원자가 카카오 서비스 중에서 인상 깊게 생각하는 서비스는 무엇인지 예를 들어 설명해보시오.
카카오,리서치/통계/설문,"택시기사가 하루에 얼마를 버는지, 또한 회사에 내야 하는 돈이 어느 정도인지 답해보시오."
카카오,IT/인터넷,MVC1과 MVC2 패턴의 차이를 설명해 주세요.
카카오,IT/인터넷,자바 기술로 작성된 미래가 기대되는 프레임워크와 그 이유를 설명해 주세요.
카카오,IT/인터넷,스프링 프레임워크의 특징에 관해 설명해 주세요.
카카오,IT/인터넷,최근 관심 있는 인터넷 세상의 이슈는 무엇인가요?
카카오,IT/인터넷,검색이 어떤 방식으로 작동하는지 최대한 자세히 설명해 주세요.
카카오,IT/인터넷,대용량 데이터 처리를 위한 서비스 아키텍처에 대해 설명해 주세요. 그에 대한 기술도 함께 말씀해 주세요.
카카오,IT/인터넷,진행 했던 프로젝트를 기술적인 측면에서 설명해 주세요.
카카오,IT/인터넷,자바의 GC는 어떻게 동작하나요?
카카오,IT/인터넷,정렬 알고리즘 중 가장 빠른 방식은 무엇인가요? 그 알고리즘에 대해 설명해 주세요.
카카오,IT/인터넷,"자바로 자판기를 설계할 때, 어떻게 설계할 것인지 설명해 주세요."
카카오,IT/인터넷,"당신은 카카오 안에서 5년 후에 어떤 직급이 돼 있을까요? 또, 무슨 일을 하고 싶으신가요?"
카카오,IT/인터넷,RESTful 은 무엇이라고 생각하시나요?
카카오,IT/인터넷,hashCode() 값이 모두 같다면 어떤 일이 벌어지나요?
카카오,IT/인터넷,이전 업무에서 기능을 개선한 사례에 관해 설명해 주세요.
카카오,IT/인터넷,왜 카카오에 오고 싶으신가요?
카카오,IT/인터넷,당신이 논리적으로 문제를 해결했던 경험을 설명해 주세요.
카카오,IT/인터넷,대화 로그는 얼마나 오래 서버에 저장해야 할까요?
카카오,디자인,본인의 포트폴리오에 있는 것 말고 다른 것들은 무엇을 할 수 있나요?
카카오,디자인,라인과 카카오톡의 장점과 단점을 설명해 주세요.
카카오,디자인,차세대 검색 서비스는 무엇이라고 생각하나요?
카카오,디자인,모바일 응용프로그램에서 검색 버튼은 어디에 위치하는 것이 좋을까요?
카카오,디자인,이전 팀에서 문제 해결을 위해 어떤 노력을 하셨나요?
카카오,디자인,전 직장에서 혹시 별명이 있었나요? 무엇이었나요?
카카오,디자인,현재 다음 홈페이지에서 디자인 측면에서 훌륭하다고 생각하는 서비스는 무엇인가요?
카카오,디자인,카카오톡에 추가하되나 수정되면 좋은 것들은 무엇이 있을까요?
카카오,디자인,좋아하는 디자이너는 누구인가요?
카카오,디자인,카카오의 브랜드 이미지는 무엇인가요?
카카오,디자인,카카오의 성장성과 비전에 대해 말씀해 주세요.
카카오,디자인,좋아하는 브랜드가 무엇인가요? 그것을 구입 하셨나요? 구입하지 않으셨다면 왜 구입하지 않으셨나요?
카카오,디자인,카카오 캐릭터에 대해 평가해 주세요.
라인플러스,기획/전략/경영,다른 회사에는 어떤 쪽으로 지원하셨나요? 지원하실 예정인가요?
라인플러스,기획/전략/경영,다른 분야의 인턴을 하다가 왜 갑자기 이쪽 부서에 지원하셨나요?
라인플러스,기획/전략/경영,자기소개를 해주세요.
라인플러스,기획/전략/경영,"게임을 얼마나 하며, 얼마나 할 수 있나요."
라인플러스,기획/전략/경영,출장이 잦은데 이점에 있어서 문제가 없나요.
라인플러스,인사/노무/교육,라인 사옥에 와 보니 어땠는지 느낀 점을 이야기해보시오.
라인플러스,인사/노무/교육,라인 HR팀의 업무가 어떤 것인지 알고 왔는가?
라인플러스,인사/노무/교육,번역과 통역 중 자신있는 것은 무엇인가?
라인플러스,인사/노무/교육,인생의 최종 목표는 무엇인가?
라인플러스,인사/노무/교육,"인턴으로 경험을 쌓는 것보다는 본격적으로 취업 준비를 할 나이 같은데, 합격하면 근무를 할 생각이 있는가?"
라인플러스,인사/노무/교육,지원자의 인생관은 무엇인가?
라인플러스,인사/노무/교육,지원자의 직업관은 무엇인가?
라인플러스,기획,사전 과제는 왜 이렇게 했는가?
라인플러스,기획,"LINE 게임 중 해 본 게임은 무엇이며, 해당 게임의 레벨은 어떻게 되는가?"
라인플러스,기획,라인 게임 중 재미있게 한 게임은 무엇인가?
라인플러스,기획,타 직무를 지원한 후 기획직에 지원한 이유는 무엇인가?
라인플러스,기획,라인이 보강되어야 할 점은 무엇이라고 생각하나요?
라인플러스,개발,브라우저에서 주소를 요청해서 결과를 받을 때까지의 과정을 설명해보십시오.
라인플러스,개발,9개의 공들 중에 무게가 가벼운 공 하나를 찾는데 최소한의 횟수는?
라인플러스,개발,라인이 다른 메신저들과 다른 점은 무엇인가요?
라인플러스,개발,3G망과 와이파이 망의 다른 점은 무엇인가?
라인플러스,개발,스레드 로컬이란 무엇인가?
라인플러스,개발,"앱을 죽이면, 그것의 브로드캐스트 리시버는 계속 작동하는가?"
라인플러스,개발,LTE망에서 상태값들에 대해 설명하라
라인플러스,개발,TDD를 사용해 본 적이 있는가?
라인플러스,개발,라인 게임 서버의 아키텍쳐를 구성한다면 어떻게 할 것인가?
라인플러스,개발,어떤 때에 Java에서 생성자를 Private로 설정하는가?
라인플러스,개발,Java Garbage Collection에 대해 아는대로 말해보라.
LG,R&D(연구개발),토익점수와 토익스피킹점수가 있는데 회화능력을 '하'로 표시한 이유는 무엇인가요?
LG,R&D(연구개발),휴롬이라는 회사에 대해서 알고 있나요?
LG,R&D(연구개발),LG디스플레이의 여러 제품 중 어떤 제품을 연구하고 싶은지 말해보세요.
LG,R&D(연구개발),LG전자 경쟁사에 대해 어떻게 생각하나요?
LG,R&D(연구개발),LG전자 말고 상반기 지업한 기업과 그 이유에 대해서 말씀해보세요.
LG,R&D(연구개발),LG전자의 제품에 대해서 아는 것이 있습니까?
LG,R&D(연구개발),냉장고에 있어서 가장 중요하다고 생각하는 것을 식품공학 관점에서 얘기해보세요.
LG,R&D(연구개발),삼성전자와 LG전자의 핸드폰 차이점은 무엇이라 생각하나요?
LG,R&D(연구개발),석사라고 하면 시뮬레이션과 실험을 같이 해서 분석을 해야 하는 것 아닌가요? 왜 실험밖에 없는지 말해줄 수 있나요?
LG,R&D(연구개발),책을 많이 읽는 편인가요? 최근에 읽은 책은 무엇이며 그 내용에 대해 말해주세요.
LG,R&D(연구개발),CNT는 얼마 하는지 아나요?
LG,R&D(연구개발),SI단위는 7개가 있습니다. 모두 말해보세요
LG,R&D(연구개발),열역학 법칙에 대해 설명해달라.
LG,R&D(연구개발),무엇을 설계하고 싶고 어떻게 설계할 것인가?
LG,해외영업,다른 사람이 하기 싫어하는 일을 자신이 나서서 했던 경우가 있나요?
LG,해외영업,세상을 더 좋은 곳으로 만들기 위해 발명하고 싶은 것을 말해보세요.
LG,해외영업,여태까지 본인의 인생에서 있었던 가장 큰 실패 경험은 무엇인가요?
LG,해외영업,조직의 성공을 위해 가장 열심히 일한 경험은 무엇인가요?
LG,해외영업,LG전자 제품 중에서 자신이 만들었다면 다르게 만들었을 것이라고 생각하는 제품이 있나요?
LG,기계/기구설계,종합설계 프로젝트에 대해 설명해보세요.
LG,기계/기구설계,준비했던 관심있는 제품과 그 이유에 대해 말해보세요.
LG,생산/제조,녹의 종류와 특성 그리고 녹 생성 원리를 말해달라.
LG,IT/인터넷,재귀함수의 문제점은 무엇인가?
LG,영업/고객상담,압축기의 원리는 어떤 것인가?
LG,영업/고객상담,인공지능형 주거환경이 구축된 집을 고객에게 팔 때 어떻게 할 것인가?
LG,영업/고객상담,전공과 영업을 연결시켜서 설명해달라.
LG,디자인,엔지니어와 일하는 과정에서 트러블을 어떻게 풀어갈 것인가?
LG,기획·전략·경영,"다음 그래프를 보고 PC 시장 (데스크탑, 노트북, 테블릿) 의 현황을 분석하고, 향후 LG 전자가 각 품목에 대하여 향후 취해야 할 전략은 무엇인가?"
LG,전기·전자·제어,"열역학과 연소와공해를 배웠는데, 이 과목들이 직무에 어떻게 작용될까요?"
LG,전기·전자·제어,유체역학은 기구설계에 어떻게 작용하나요?
LG,자동차/조선/기계,유체역학에서 가장 중요한 공식이 무엇일까?
LG,자동차/조선/기계,창원에서 근무 가능한가?
LG,자동차/조선/기계,(영어) 영화 어벤져스에서 캡틴아메리카와 아이언맨이 싸우는데 너는 어느팀을 선택 하겠는가?
LG,자동차/조선/기계,큰 외력이 어떤 확률로 일어난다고 했을때 그냥 그 외력을 보완할 수 있게 설계하면 안되나?
LG,반도체·디스플레이,다상유동분리기 과제를 실무자까지 진행했다고 했는데 힘든 점은 없었나요?
LG,반도체·디스플레이,세부전공은 해당 팀의 직무에서 기여할 수 없는데 괜찮나요?
LG,반도체·디스플레이,비행체를 연구하였는데 기계공학적으로 어떠한 연관이 있는지 설명해보세요
LG,반도체·디스플레이,박사를 안하고 석사까지 학위를 마친 이유는?
LG,반도체·디스플레이,에어컨의 원리에 대해 간단히 설명하라
LG,반도체·디스플레이,"에어컨에 구리가 많이 들어가는데, 구리에 부식에 대해 아는 것이 있는가?"
LG,반도체·디스플레이,"열전소자를 활용한 냉각기 아이디어를 냈는데, 이를 에어컨에 적용하면 에어컨의 어떤 부품이 사라지게 되는가?"
LG,반도체·디스플레이,에어컨의 원리에 대해 간단히 설명하라
LG,재무/세무/IR,아프리카 우간다에 새로운 지사가 가서 근무하게 되었다. 재무담당자로서 무엇을 해야하나?
LG,제품/서비스영업,LG 베스트숍을 방문해 본 적이 있는가?
LG,제품/서비스영업,제품의 가격을 낮춘다면 회사의 손익에도 영향을 미치는데 어떻게 해야 좋을까?
LG,제품/서비스영업,베스트숍에서 매니저에게 상담을 받아 보았는가?
LG,응용프로그래머,네트워크에서 OSI 7계층에 대해서 설명해보세요.
LG,응용프로그래머,프로젝트 경험 중에서 군집 자율 주행 프로젝트를 하셨는데 이 프로젝트에서 원리가 뭔가요?
LG,응용프로그래머,우리 회사에 기여할 수 있는 부분으로 스마트홈 구현이라고 하셨는데 정확히 무슨말인가요?
삼성전자,반도체·디스플레이,본인이 가장 흥미롭게 들었던 수업은 무엇이었고 그 이유는 무엇인가요?
삼성전자,반도체·디스플레이,좋아하는 일과 잘하는 일 중에 어느 것을 직업으로 하는게 좋다고 생각하나요?
삼성전자,반도체·디스플레이,CVD 공정에서 Void가 생기는 것을 방지하기 위한 방법으로는 어떤 것이 있을까요?
삼성전자,반도체·디스플레이,본인의 창의적인 경험은 무엇이 있었나요?
삼성전자,반도체·디스플레이,"창의, 능동적이라고 하셨는데 사례가 있나요?"
삼성전자,반도체·디스플레이,지원한 직무가 무엇인지 알고 있나요?
삼성전자,반도체·디스플레이,"오늘 정장을 입은 지원자가 많았는데, 비즈니스 캐주얼을 입은 이유는?"
삼성전자,반도체·디스플레이,삼성전자와 SK하이닉스 둘다 붙으면 어디를 선택할 것인가요?
삼성전자,반도체·디스플레이,휴학 기간 동안은 뭘 했나요?
삼성전자,반도체·디스플레이,본인은 리더형인지 필로워형인지 설명해라.
삼성전자,반도체·디스플레이,지원한 분야가 본인하고 잘 안맞으면 어떻게 할 것인가?
삼성전자,반도체·디스플레이,새벽 2시에 기계가 고장났는데 선배가 없어요 어떡할건가요?
삼성전자,반도체·디스플레이,본인 직무에 맞지 않는 일을 한다면 어떡할 건가요?
삼성전자,반도체·디스플레이,"친구와 갈등경험, 어떻게 풀어나갔나요?"
삼성전자,반도체·디스플레이,내가 남들보다 뛰어나다고 생각하는점은?
삼성전자,반도체·디스플레이,존경하는 사람?
삼성전자,반도체·디스플레이,졸업유예하고 뭐했냐?
삼성전자,반도체·디스플레이,꼼꼼함을 보일 수 있는 사례
삼성전자,반도체·디스플레이,취미생활은?
삼성전자,반도체·디스플레이,팀 활동을 하면서 힘든 일이 생긴다면 어떻게 하겠는가?
삼성전자,반도체·디스플레이,직무에 왜 적합한가?
삼성전자,반도체·디스플레이,끈기있게 시도했던 경험에 대해 말해보시오.
삼성전자,반도체·디스플레이,"여기 보니 존경하는 사람이 OO OOO 선생인데, 이 사람이 누구죠?"
삼성전자,생산관리·공정관리·품질관리,다른 지원자보다 뛰어난 점은 무엇인가요?
삼성전자,생산관리·공정관리·품질관리,품질관리가 필요하다고 생각하는 이유는 무엇입니까?
삼성전자,생산관리·공정관리·품질관리,일에 있어서 과정과 결과 중 어느 것이 중요하다고 생각하는가?
삼성전자,기계설계·CAD·CAM,반도체 분야에 지원한 이유는 무엇인가요?
삼성전자,기계설계·CAD·CAM,자격증란이 비어있는 이유는 무엇인가요?
삼성전자,마케팅·광고·분석,주 52시간 근무제에 대해 어떻게 생각하나?
삼성전자,생산·제조·설비·조립,설비직무를 선택하셨는데 본인이 설비직무를 수행함에 있어서 어떠한 장점들이 있는지?
삼성전자,생산·제조·설비·조립,설비직이 무슨일을 하는곳인지 아나?
삼성전자,전기·전자·제어,한전이 전기 최고의 기업인데 왜 삼성전자에 지원하셨습니까?
삼성전자,전기·전자·제어,패러데이 법칙과 렌츠에 법칙에 대하여 설명하고 공통점과 차이점에 대하여 설명하세요.
삼성전자,전기·전자·제어,변압기의 원리에 대하여 설명해주세요.
삼성전자,제품·서비스영업,영업에 지원한 이유는 무엇인가?
삼성전자,제품·서비스영업,마케팅과 영업 직무 중 어느 쪽이 본인 적성에 맞는다고 생각하는지? 그 이유는?
삼성전자,소프트웨어,10년 후 손목 터널증후군 환자가 줄어든다. 왜 그런가?
삼성전자,소프트웨어,본인이 원하는 부서가 아니라도 일할 수 있는가?
삼성전자,소프트웨어,직장 상사가 부당한 일을 처리하라고 시킨다면 당신은 어떻게 대답할 것인가?
삼성전자,소프트웨어,제품에 하자가 있는 걸 알면서도 물건을 팔아야 하는 상황에 놓인다면 어떻게 할 것인가?
삼성전자,소프트웨어,삼성 핸드폰이 소프트웨어에서 부족한 점이 무엇이라고 생각하는지 구체적으로 말하시오
삼성SDS,IT/인터넷,금융권 모바일 시스템 개발을 어떻게 구현할 것인가
삼성SDS,IT/인터넷,네트워크와 서버 과제 중 서버를 택한 이유는?
삼성SDS,IT/인터넷,삼성SDS 입사 후 하고 싶은 일은?
삼성SDS,IT/인터넷,프로젝트 중 의견 충돌이 있을 경우 대처 방안
삼성SDS,IT/인터넷,java를 어느 정도 수준까지 할 수 있는가
삼성SDS,IT/인터넷,삼성SDS에 필요한 부분이 무엇인가?
삼성SDS,IT/인터넷,"프로젝트 수행 시 특정한 상황에서 툴을 사용할 것인가, 인력을 더 투입할 것인가?"
삼성SDS,IT/인터넷,우리 회사에서 하고 있는 사업은 무엇이 있는가?
삼성SDS,IT/인터넷,인문계열인데 이 길을 선택한 이유는 무엇인가?
삼성SDS,IT/인터넷,HADOOP에 대해 설명해봐라
삼성SDS,IT/인터넷,전체적으로 성적이 좋은데 이 과목은 왜 C 을 받았나요?
삼성SDS,웹프로그래머,불합격하게 되면 그 이유는 무엇이라고 생각하는가?
삼성SDS,서비스,회사가 글로벌 진출을 위해 해야할 사업 전략은 어떤 것인지 말해보시오.
삼성SDS,컨설팅,"본인은 창의적입니까, 아니면 현실적입니까?"
